transaction_id,timestamp,transaction_type,product_id,quantity,performed_by,status,note
TX003120,2025-12-01T23:26:00,sale,P0008,1,cashier,success,order=ORD000122
TX003121,2025-12-02T20:47:00,sale,P0018,28,cashier,success,order=ORD000081
TX003122,2025-12-02T20:47:00,sale,P0019,12,cashier,success,order=ORD000081
TX003123,2025-12-02T20:47:00,sale,P0086,21,cashier,success,order=ORD000081
TX003124,2025-12-03T01:28:00,sale,P0066,3,cashier,success,order=ORD000396
TX003125,2025-12-03T01:28:00,sale,P0067,1,cashier,success,order=ORD000396
TX003126,2025-12-03T20:53:00,sale,P0054,5,cashier,success,order=ORD000941
TX003127,2025-12-03T20:53:00,sale,P0053,5,cashier,success,order=ORD000941
TX003128,2025-12-04T04:31:00,sale,P0040,2,cashier,success,order=ORD000889
TX003129,2025-12-04T04:31:00,sale,P0029,3,cashier,success,order=ORD000889
TX003130,2025-12-04T17:49:00,sale,P0076,1,cashier,success,order=ORD000509
TX003131,2025-12-04T17:49:00,sale,P0089,5,cashier,success,order=ORD000509
TX003132,2025-12-04T17:49:00,sale,P0056,5,cashier,success,order=ORD000509
TX003133,2025-12-04T19:04:00,sale,P0009,5,cashier,success,order=ORD000665
TX003134,2025-12-04T19:04:00,sale,P0019,4,cashier,success,order=ORD000665
TX003135,2025-12-04T20:21:00,sale,P0042,12,cashier,success,order=ORD000738
TX003136,2025-12-04T20:21:00,sale,P0052,2,cashier,success,order=ORD000738
TX003137,2025-12-04T20:21:00,sale,P0059,12,cashier,success,order=ORD000738
TX003138,2025-12-04T20:21:00,sale,P0089,5,cashier,success,order=ORD000738
TX003139,2025-12-04T20:21:00,sale,P0086,12,cashier,success,order=ORD000738
TX003140,2025-12-04T20:50:00,sale,P0071,1,cashier,success,order=ORD000630
TX003141,2025-12-04T20:50:00,sale,P0002,4,cashier,success,order=ORD000630
TX003142,2025-12-04T20:50:00,sale,P0011,3,cashier,success,order=ORD000630
TX003143,2025-12-04T20:50:00,sale,P0058,5,cashier,success,order=ORD000630
TX003144,2025-12-05T00:16:00,sale,P0029,4,cashier,success,order=ORD000612
TX003145,2025-12-05T00:23:00,sale,P0043,5,cashier,success,order=ORD000836
TX003146,2025-12-05T00:23:00,sale,P0058,6,cashier,success,order=ORD000836
TX003147,2025-12-05T03:43:00,sale,P0026,1,cashier,success,order=ORD000568
TX003148,2025-12-05T03:43:00,sale,P0055,1,cashier,success,order=ORD000568
TX003149,2025-12-05T03:57:00,sale,P0035,11,cashier,success,order=ORD000497
TX003150,2025-12-05T16:32:00,sale,P0058,13,cashier,success,order=ORD001115
TX003151,2025-12-05T16:32:00,sale,P0021,15,cashier,success,order=ORD001115
TX003152,2025-12-05T16:32:00,sale,P0077,7,cashier,success,order=ORD001115
TX003153,2025-12-05T16:32:00,sale,P0083,26,cashier,success,order=ORD001115
TX003154,2025-12-05T20:19:00,sale,P0005,3,cashier,success,order=ORD000160
TX003155,2025-12-05T23:11:00,sale,P0002,29,cashier,success,order=ORD001166
TX003156,2025-12-05T23:11:00,sale,P0066,16,cashier,success,order=ORD001166
TX003157,2025-12-05T23:11:00,sale,P0062,8,cashier,success,order=ORD001166
TX003158,2025-12-05T23:11:00,sale,P0049,19,cashier,success,order=ORD001166
TX003159,2025-12-05T23:19:00,sale,P0048,1,cashier,success,order=ORD000748
TX003160,2025-12-05T23:19:00,sale,P0055,3,cashier,success,order=ORD000748
TX003161,2025-12-05T23:19:00,sale,P0015,4,cashier,success,order=ORD000748
TX003162,2025-12-06T00:43:00,sale,P0055,2,cashier,success,order=ORD000522
TX003163,2025-12-06T00:43:00,sale,P0088,1,cashier,success,order=ORD000522
TX003164,2025-12-06T00:43:00,sale,P0079,4,cashier,success,order=ORD000522
TX003165,2025-12-06T00:43:00,sale,P0089,1,cashier,success,order=ORD000522
TX003166,2025-12-06T02:42:00,sale,P0074,5,cashier,success,order=ORD001014
TX003167,2025-12-06T23:30:00,sale,P0009,9,cashier,success,order=ORD000838
TX003168,2025-12-06T23:30:00,sale,P0035,29,cashier,success,order=ORD000838
TX003169,2025-12-07T01:58:00,sale,P0022,3,cashier,success,order=ORD000944
TX003170,2025-12-07T01:58:00,sale,P0087,1,cashier,success,order=ORD000944
TX003171,2025-12-07T03:42:00,sale,P0035,2,cashier,success,order=ORD000472
TX003172,2025-12-07T03:42:00,sale,P0028,1,cashier,success,order=ORD000472
TX003173,2025-12-07T03:42:00,sale,P0006,1,cashier,success,order=ORD000472
TX003174,2025-12-07T03:42:00,sale,P0043,2,cashier,success,order=ORD000472
TX003175,2025-12-07T03:42:00,sale,P0071,1,cashier,success,order=ORD000472
TX003176,2025-12-07T18:46:00,sale,P0038,11,cashier,success,order=ORD000473
TX003177,2025-12-08T03:01:00,sale,P0065,8,cashier,success,order=ORD000919
TX003178,2025-12-08T03:01:00,sale,P0008,22,cashier,success,order=ORD000919
TX003179,2025-12-08T03:01:00,sale,P0015,6,cashier,success,order=ORD000919
TX003180,2025-12-08T03:01:00,sale,P0056,24,cashier,success,order=ORD000919
TX003181,2025-12-08T04:02:00,sale,P0028,28,cashier,success,order=ORD001172
TX003182,2025-12-08T04:02:00,sale,P0076,18,cashier,success,order=ORD001172
TX003183,2025-12-08T16:04:00,sale,P0058,5,cashier,success,order=ORD001118
TX003184,2025-12-08T16:04:00,sale,P0009,4,cashier,success,order=ORD001118
TX003185,2025-12-08T16:04:00,sale,P0066,4,cashier,success,order=ORD001118
TX003186,2025-12-08T21:55:00,sale,P0010,10,cashier,success,order=ORD000793
TX003187,2025-12-08T21:55:00,sale,P0075,9,cashier,success,order=ORD000793
TX003188,2025-12-09T19:40:00,sale,P0063,5,cashier,success,order=ORD000790
TX003189,2025-12-09T19:40:00,sale,P0008,2,cashier,success,order=ORD000790
TX003190,2025-12-10T02:46:00,sale,P0027,10,cashier,success,order=ORD000926
TX003191,2025-12-10T02:46:00,sale,P0003,3,cashier,success,order=ORD000926
TX003192,2025-12-10T03:06:00,sale,P0068,1,cashier,success,order=ORD000737
TX003193,2025-12-10T03:06:00,sale,P0018,5,cashier,success,order=ORD000737
TX003194,2025-12-10T03:06:00,sale,P0019,2,cashier,success,order=ORD000737
TX003195,2025-12-11T00:49:00,sale,P0017,5,cashier,success,order=ORD000816
TX003196,2025-12-11T00:49:00,sale,P0005,2,cashier,success,order=ORD000816
TX003197,2025-12-11T03:08:00,sale,P0035,11,cashier,success,order=ORD001058
TX003198,2025-12-11T03:08:00,sale,P0017,4,cashier,success,order=ORD001058
TX003199,2025-12-11T16:53:00,sale,P0037,28,cashier,success,order=ORD000315
TX003200,2025-12-11T17:07:00,sale,P0036,1,cashier,success,order=ORD000994
TX003201,2025-12-11T23:07:00,sale,P0018,4,cashier,success,order=ORD000387
TX003202,2025-12-12T02:47:00,sale,P0042,2,cashier,success,order=ORD000409
TX003203,2025-12-12T02:47:00,sale,P0088,2,cashier,success,order=ORD000409
TX003204,2025-12-12T02:47:00,sale,P0084,1,cashier,success,order=ORD000409
TX003205,2025-12-12T03:50:00,sale,P0029,3,cashier,success,order=ORD001121
TX003206,2025-12-12T03:50:00,sale,P0022,4,cashier,success,order=ORD001121
TX003207,2025-12-12T16:06:00,sale,P0008,6,cashier,success,order=ORD000296
TX003208,2025-12-12T16:06:00,sale,P0035,5,cashier,success,order=ORD000296
TX003209,2025-12-13T01:42:00,sale,P0024,8,cashier,success,order=ORD000637
TX003210,2025-12-13T22:31:00,sale,P0056,1,cashier,success,order=ORD000126
TX003211,2025-12-13T23:00:00,sale,P0038,3,cashier,success,order=ORD001133
TX003212,2025-12-13T23:00:00,sale,P0075,2,cashier,success,order=ORD001133
TX003213,2025-12-14T04:06:00,sale,P0018,3,cashier,success,order=ORD001051
TX003214,2025-12-14T04:55:00,sale,P0057,3,cashier,success,order=ORD000079
TX003215,2025-12-14T04:55:00,sale,P0061,3,cashier,success,order=ORD000079
TX003216,2025-12-14T04:55:00,sale,P0055,4,cashier,success,order=ORD000079
TX003217,2025-12-14T18:01:00,sale,P0055,12,cashier,success,order=ORD000062
TX003218,2025-12-14T18:03:00,sale,P0072,1,cashier,success,order=ORD001030
TX003219,2025-12-14T18:03:00,sale,P0089,4,cashier,success,order=ORD001030
TX003220,2025-12-14T18:03:00,sale,P0086,1,cashier,success,order=ORD001030
TX003221,2025-12-14T20:14:00,sale,P0015,1,cashier,success,order=ORD000615
TX003222,2025-12-14T20:17:00,sale,P0019,4,cashier,success,order=ORD000693
TX003223,2025-12-15T17:04:00,sale,P0087,24,cashier,success,order=ORD000828
TX003224,2025-12-15T17:04:00,sale,P0038,17,cashier,success,order=ORD000828
TX003225,2025-12-15T18:16:00,sale,P0052,4,cashier,success,order=ORD000487
TX003226,2025-12-15T22:04:00,sale,P0079,14,cashier,success,order=ORD000633
TX003227,2025-12-15T22:04:00,sale,P0089,10,cashier,success,order=ORD000633
TX003228,2025-12-15T22:04:00,sale,P0029,14,cashier,success,order=ORD000633
TX003229,2025-12-15T22:04:00,sale,P0073,5,cashier,success,order=ORD000633
TX003230,2025-12-15T22:04:00,sale,P0074,11,cashier,success,order=ORD000633
TX003231,2025-12-16T01:20:00,sale,P0088,2,cashier,success,order=ORD000762
TX003232,2025-12-16T01:20:00,sale,P0084,2,cashier,success,order=ORD000762
TX003233,2025-12-16T01:20:00,sale,P0069,4,cashier,success,order=ORD000762
TX003234,2025-12-16T01:20:00,sale,P0071,1,cashier,success,order=ORD000762
TX003235,2025-12-16T01:20:00,sale,P0008,4,cashier,success,order=ORD000762
TX003236,2025-12-16T01:41:00,sale,P0055,11,cashier,success,order=ORD000046
TX003237,2025-12-16T01:41:00,sale,P0079,10,cashier,success,order=ORD000046
TX003238,2025-12-16T01:41:00,sale,P0015,9,cashier,success,order=ORD000046
TX003239,2025-12-16T01:41:00,sale,P0016,2,cashier,success,order=ORD000046
TX003240,2025-12-16T02:56:00,sale,P0005,2,cashier,success,order=ORD001103
TX003241,2025-12-16T02:56:00,sale,P0045,4,cashier,success,order=ORD001103
TX003242,2025-12-16T02:56:00,sale,P0057,2,cashier,success,order=ORD001103
TX003243,2025-12-16T16:39:00,sale,P0006,4,cashier,success,order=ORD000562
TX003244,2025-12-16T16:39:00,sale,P0062,3,cashier,success,order=ORD000562
TX003245,2025-12-16T16:39:00,sale,P0015,5,cashier,success,order=ORD000562
TX003246,2025-12-16T16:39:00,sale,P0016,1,cashier,success,order=ORD000562
TX003247,2025-12-16T16:39:00,sale,P0034,1,cashier,success,order=ORD000562
TX003248,2025-12-16T16:39:00,sale,P0050,4,cashier,success,order=ORD000562
TX003249,2025-12-16T17:18:00,sale,P0078,2,cashier,success,order=ORD000979
TX003250,2025-12-16T17:18:00,sale,P0079,4,cashier,success,order=ORD000979
TX003251,2025-12-16T17:18:00,sale,P0035,4,cashier,success,order=ORD000979
TX003252,2025-12-16T20:53:00,sale,P0042,9,cashier,success,order=ORD000958
TX003253,2025-12-16T21:01:00,sale,P0070,15,cashier,success,order=ORD000414
TX003254,2025-12-16T21:01:00,sale,P0064,29,cashier,success,order=ORD000414
TX003255,2025-12-16T21:26:00,sale,P0042,25,cashier,success,order=ORD001104
TX003256,2025-12-16T22:10:00,sale,P0019,8,cashier,success,order=ORD000852
TX003257,2025-12-16T22:10:00,sale,P0028,9,cashier,success,order=ORD000852
TX003258,2025-12-16T22:10:00,sale,P0036,11,cashier,success,order=ORD000852
TX003259,2025-12-16T22:12:00,sale,P0056,21,cashier,success,order=ORD000164
TX003260,2025-12-16T22:12:00,sale,P0077,5,cashier,success,order=ORD000164
TX003261,2025-12-16T22:12:00,sale,P0083,21,cashier,success,order=ORD000164
TX003262,2025-12-16T22:12:00,sale,P0084,9,cashier,success,order=ORD000164
TX003263,2025-12-16T22:12:00,sale,P0007,23,cashier,success,order=ORD000164
TX003264,2025-12-16T22:12:00,sale,P0043,8,cashier,success,order=ORD000164
TX003265,2025-12-16T22:16:00,sale,P0049,3,cashier,success,order=ORD001095
TX003266,2025-12-17T03:37:00,sale,P0025,18,cashier,success,order=ORD000869
TX003267,2025-12-17T03:37:00,sale,P0053,15,cashier,success,order=ORD000869
TX003268,2025-12-18T03:22:00,sale,P0038,1,cashier,success,order=ORD000603
TX003269,2025-12-18T20:38:00,sale,P0070,1,cashier,success,order=ORD000206
TX003270,2025-12-18T21:34:00,sale,P0058,3,cashier,success,order=ORD000030
TX003271,2025-12-18T21:34:00,sale,P0006,2,cashier,success,order=ORD000030
TX003272,2025-12-18T21:34:00,sale,P0043,5,cashier,success,order=ORD000030
TX003273,2025-12-18T21:34:00,sale,P0088,2,cashier,success,order=ORD000030
TX003274,2025-12-18T21:34:00,sale,P0076,2,cashier,success,order=ORD000030
TX003275,2025-12-18T21:34:00,sale,P0089,3,cashier,success,order=ORD000030
TX003276,2025-12-19T00:46:00,sale,P0014,2,cashier,success,order=ORD000596
TX003277,2025-12-19T00:46:00,sale,P0037,4,cashier,success,order=ORD000596
TX003278,2025-12-19T00:46:00,sale,P0019,1,cashier,success,order=ORD000596
TX003279,2025-12-19T03:04:00,sale,P0035,21,cashier,success,order=ORD001090
TX003280,2025-12-19T03:04:00,sale,P0055,30,cashier,success,order=ORD001090
TX003281,2025-12-19T21:37:00,sale,P0043,2,cashier,success,order=ORD000876
TX003282,2025-12-19T21:37:00,sale,P0006,3,cashier,success,order=ORD000876
TX003283,2025-12-19T23:21:00,sale,P0002,5,cashier,success,order=ORD000181
TX003284,2025-12-19T23:21:00,sale,P0011,1,cashier,success,order=ORD000181
TX003285,2025-12-20T00:42:00,sale,P0026,3,cashier,success,order=ORD001012
TX003286,2025-12-20T00:42:00,sale,P0050,4,cashier,success,order=ORD001012
TX003287,2025-12-20T20:58:00,sale,P0049,2,cashier,success,order=ORD000259
TX003288,2025-12-20T20:58:00,sale,P0085,5,cashier,success,order=ORD000259
TX003289,2025-12-21T00:20:00,sale,P0074,27,cashier,success,order=ORD001198
TX003290,2025-12-21T00:20:00,sale,P0078,17,cashier,success,order=ORD001198
TX003291,2025-12-21T00:20:00,sale,P0005,15,cashier,success,order=ORD001198
TX003292,2025-12-21T00:57:00,sale,P0077,5,cashier,success,order=ORD000278
TX003293,2025-12-21T00:57:00,sale,P0083,2,cashier,success,order=ORD000278
TX003294,2025-12-22T02:03:00,sale,P0035,4,cashier,success,order=ORD000197
TX003295,2025-12-22T02:03:00,sale,P0087,3,cashier,success,order=ORD000197
TX003296,2025-12-22T02:03:00,sale,P0088,5,cashier,success,order=ORD000197
TX003297,2025-12-22T02:03:00,sale,P0084,2,cashier,success,order=ORD000197
TX003298,2025-12-22T02:03:00,sale,P0049,2,cashier,success,order=ORD000197
TX003299,2025-12-22T03:14:00,sale,P0048,14,cashier,success,order=ORD000964
TX003300,2025-12-22T03:14:00,sale,P0088,28,cashier,success,order=ORD000964
TX003301,2025-12-22T03:14:00,sale,P0061,22,cashier,success,order=ORD000964
TX003302,2025-12-22T03:52:00,sale,P0081,2,cashier,success,order=ORD000726
TX003303,2025-12-22T03:52:00,sale,P0082,3,cashier,success,order=ORD000726
TX003304,2025-12-22T03:52:00,sale,P0027,2,cashier,success,order=ORD000726
TX003305,2025-12-22T03:52:00,sale,P0055,3,cashier,success,order=ORD000726
TX003306,2025-12-22T03:52:00,sale,P0035,5,cashier,success,order=ORD000726
TX003307,2025-12-22T18:30:00,sale,P0035,3,cashier,success,order=ORD000130
TX003308,2025-12-22T21:33:00,sale,P0089,2,cashier,success,order=ORD000513
TX003309,2025-12-22T21:33:00,sale,P0046,2,cashier,success,order=ORD000513
TX003310,2025-12-22T21:33:00,sale,P0061,3,cashier,success,order=ORD000513
TX003311,2025-12-22T21:33:00,sale,P0058,5,cashier,success,order=ORD000513
TX003312,2025-12-23T01:47:00,sale,P0072,3,cashier,success,order=ORD000310
TX003313,2025-12-23T01:47:00,sale,P0024,3,cashier,success,order=ORD000310
TX003314,2025-12-23T01:50:00,sale,P0059,1,cashier,success,order=ORD000155
TX003315,2025-12-23T01:50:00,sale,P0076,4,cashier,success,order=ORD000155
TX003316,2025-12-23T01:50:00,sale,P0089,5,cashier,success,order=ORD000155
TX003317,2025-12-23T02:17:00,sale,P0030,3,cashier,success,order=ORD000792
TX003318,2025-12-23T02:17:00,sale,P0074,4,cashier,success,order=ORD000792
TX003319,2025-12-23T02:17:00,sale,P0078,1,cashier,success,order=ORD000792
TX003320,2025-12-23T16:07:00,sale,P0086,3,cashier,success,order=ORD000436
TX003321,2025-12-23T16:07:00,sale,P0039,5,cashier,success,order=ORD000436
TX003322,2025-12-23T20:36:00,sale,P0023,2,cashier,success,order=ORD001009
TX003323,2025-12-23T22:23:00,sale,P0009,2,cashier,success,order=ORD000550
TX003324,2025-12-23T23:12:00,sale,P0048,2,cashier,success,order=ORD000251
TX003325,2025-12-23T23:12:00,sale,P0029,3,cashier,success,order=ORD000251
TX003326,2025-12-24T00:53:00,sale,P0040,13,cashier,success,order=ORD000344
TX003327,2025-12-24T00:53:00,sale,P0050,16,cashier,success,order=ORD000344
TX003328,2025-12-24T01:33:00,sale,P0006,2,cashier,success,order=ORD000975
TX003329,2025-12-24T01:33:00,sale,P0012,3,cashier,success,order=ORD000975
TX003330,2025-12-24T21:58:00,sale,P0062,2,cashier,success,order=ORD000153
TX003331,2025-12-24T21:58:00,sale,P0049,1,cashier,success,order=ORD000153
TX003332,2025-12-24T21:58:00,sale,P0050,5,cashier,success,order=ORD000153
TX003333,2025-12-25T17:40:00,sale,P0042,5,cashier,success,order=ORD000896
TX003334,2025-12-25T17:40:00,sale,P0066,13,cashier,success,order=ORD000896
TX003335,2025-12-25T17:40:00,sale,P0012,28,cashier,success,order=ORD000896
TX003336,2025-12-26T01:36:00,sale,P0016,4,cashier,success,order=ORD000284
TX003337,2025-12-26T01:36:00,sale,P0040,5,cashier,success,order=ORD000284
TX003338,2025-12-26T01:36:00,sale,P0052,4,cashier,success,order=ORD000284
TX003339,2025-12-26T01:55:00,sale,P0025,30,cashier,success,order=ORD000517
TX003340,2025-12-26T01:55:00,sale,P0009,22,cashier,success,order=ORD000517
TX003341,2025-12-26T18:05:00,sale,P0038,6,cashier,success,order=ORD000104
TX003342,2025-12-26T18:05:00,sale,P0072,27,cashier,success,order=ORD000104
TX003343,2025-12-26T23:31:00,sale,P0078,8,cashier,success,order=ORD000405
TX003344,2025-12-26T23:31:00,sale,P0018,27,cashier,success,order=ORD000405
TX003345,2025-12-27T21:42:00,sale,P0017,1,cashier,success,order=ORD000990
TX003346,2025-12-27T21:42:00,sale,P0056,3,cashier,success,order=ORD000990
TX003347,2025-12-27T22:11:00,sale,P0033,3,cashier,success,order=ORD000339
TX003348,2025-12-27T22:11:00,sale,P0006,3,cashier,success,order=ORD000339
TX003349,2025-12-27T22:11:00,sale,P0056,5,cashier,success,order=ORD000339
TX003350,2025-12-27T22:11:00,sale,P0078,2,cashier,success,order=ORD000339
TX003351,2025-12-27T22:11:00,sale,P0079,3,cashier,success,order=ORD000339
TX003352,2025-12-27T23:48:00,sale,P0008,7,cashier,success,order=ORD000435
TX003353,2025-12-27T23:48:00,sale,P0079,11,cashier,success,order=ORD000435
TX003354,2025-12-28T04:19:00,sale,P0057,5,cashier,success,order=ORD000087
TX003355,2025-12-28T04:19:00,sale,P0086,5,cashier,success,order=ORD000087
TX003356,2025-12-28T04:19:00,sale,P0033,2,cashier,success,order=ORD000087
TX003357,2025-12-28T04:19:00,sale,P0006,5,cashier,success,order=ORD000087
TX003358,2025-12-28T22:26:00,sale,P0022,1,cashier,success,order=ORD000875
TX003359,2025-12-28T22:26:00,sale,P0089,5,cashier,success,order=ORD000875
TX003360,2025-12-28T22:26:00,sale,P0086,4,cashier,success,order=ORD000875
TX003361,2025-12-28T22:26:00,sale,P0029,1,cashier,success,order=ORD000875
TX003362,2025-12-29T01:18:00,sale,P0009,1,cashier,success,order=ORD000593
TX003363,2025-12-29T01:18:00,sale,P0045,3,cashier,success,order=ORD000593
TX003364,2025-12-29T01:18:00,sale,P0062,1,cashier,success,order=ORD000593
TX003365,2025-12-29T01:18:00,sale,P0049,4,cashier,success,order=ORD000593
TX003366,2025-12-29T16:36:00,sale,P0071,5,cashier,success,order=ORD000426
TX003367,2025-12-29T16:36:00,sale,P0028,1,cashier,success,order=ORD000426
TX003368,2025-12-29T16:36:00,sale,P0058,4,cashier,success,order=ORD000426
TX003369,2025-12-29T21:33:00,sale,P0017,4,cashier,success,order=ORD000200
TX003370,2025-12-29T22:42:00,sale,P0085,2,cashier,success,order=ORD000878
TX003371,2025-12-29T22:42:00,sale,P0050,4,cashier,success,order=ORD000878
TX003372,2025-12-29T23:35:00,sale,P0050,8,cashier,success,order=ORD000751
TX003373,2025-12-29T23:35:00,sale,P0055,23,cashier,success,order=ORD000751
TX003374,2025-12-29T23:35:00,sale,P0079,24,cashier,success,order=ORD000751
TX003375,2025-12-30T04:31:00,sale,P0036,1,cashier,success,order=ORD000321
TX003376,2025-12-30T04:31:00,sale,P0066,4,cashier,success,order=ORD000321
TX003377,2025-12-30T17:01:00,sale,P0058,3,cashier,success,order=ORD000117
TX003378,2025-12-30T17:01:00,sale,P0059,4,cashier,success,order=ORD000117
TX003379,2025-12-30T17:01:00,sale,P0015,4,cashier,success,order=ORD000117
TX003380,2025-12-30T18:02:00,sale,P0029,5,cashier,success,order=ORD000199
TX003381,2025-12-30T22:43:00,sale,P0077,11,cashier,success,order=ORD000195
TX003382,2025-12-30T22:43:00,sale,P0083,30,cashier,success,order=ORD000195
TX003383,2025-12-30T22:43:00,sale,P0078,14,cashier,success,order=ORD000195
TX003384,2025-12-30T22:43:00,sale,P0046,9,cashier,success,order=ORD000195
TX003385,2025-12-31T02:26:00,sale,P0036,16,cashier,success,order=ORD000043
TX003386,2025-12-31T02:26:00,sale,P0088,8,cashier,success,order=ORD000043
